,Phase,ActionType,TransitionType,RT,ParticipantID,envIndex,predatorTotal_currEnv,timeInCurrEnv,tpEpoch,noOfCones,predatorSpeed,timePressure,rewAvail_currTP,firstActionPostDisc,NForageBeforeCheck,NCheckBeforeForage,Unnamed: 0
9707,Pre,forage,Forage-to-forage,485.8596134282808,sub218,23,2,35225,,1,20,0.116577777777778,32,,3,,0.0
9708,Post,forage,Forage-to-forage,415.0559511698881,sub218,23,3,72623,,1,20,,2,,1,,0.0
9709,Post,forage,Forage-to-forage,12.512716174974571,sub218,23,3,70896,,1,20,,3,,2,,0.0
9710,Post,forage,Forage-to-forage,298.47405900305193,sub218,23,3,70488,,1,20,,3,,3,,0.0
9711,Post,forage,Forage-to-forage,369.8880976602238,sub218,23,3,69143,,1,20,,30,,4,,0.0
9712,Pre,forage,Forage-to-forage,406.8158697863683,sub218,24,1,6253,,2,10,0.42632,52,,1,,0.0
9713,Pre,forage,Forage-to-forage,442.2177009155646,sub218,24,1,4553,,2,10,0.29032,47,,2,,0.0
9714,Pre,forage,Forage-to-forage,61.95320447609362,sub218,24,1,2737,,2,10,0.14504,38,,3,,0.0
9715,Pre,forage,Forage-to-forage,405.9003051881994,sub218,24,2,24456,,2,10,0.5056,21,,1,,0.0
9716,Pre,forage,Forage-to-forage,451.98372329603257,sub218,24,2,22759,,2,10,0.36984,8,,2,,0.0
9717,Pre,forage,Forage-to-forage,58.596134282807725,sub218,24,2,20911,,2,10,0.222,9,,3,,0.0
9718,Pre,forage,Forage-to-forage,78.73855544252291,sub218,24,4,55508,,2,10,0.1816,36,,1,,0.0
9719,Pre,forage,Forage-to-forage,503.560528992879,sub218,24,4,63744,,2,10,0.27264,23,,1,,0.0
9720,Pre,forage,Forage-to-forage,374.16073245167854,sub218,25,1,8198,,2,15,0.4152,53,,1,,0.0
9721,Pre,forage,Forage-to-forage,94.30315361139372,sub218,25,1,6605,,2,15,0.324171428571429,43,,2,,0.0
9722,Pre,forage,Forage-to-forage,329.6032553407935,sub218,25,1,5929,,2,15,0.285542857142857,43,,3,,0.0
9723,Pre,forage,Forage-to-forage,425.1271617497457,sub218,25,1,4482,,2,15,0.202857142857143,39,,4,,0.0
9724,Pre,forage,Forage-to-forage,75.68667344862666,sub218,25,1,2722,,2,15,0.102285714285714,27,,5,,0.0
9725,Pre,forage,Forage-to-forage,470.6002034587996,sub218,25,2,29702,,2,15,0.439085714285714,27,,1,,0.0
9726,Pre,forage,Forage-to-forage,394.6083418107834,sub218,25,2,27793,,2,15,0.33,7,,2,,0.0
9727,Pre,forage,Forage-to-forage,500.5086469989827,sub218,25,2,26133,,2,15,0.235142857142857,22,,3,,0.0
9728,Pre,forage,Forage-to-forage,45.77822990844356,sub218,25,3,54631,,2,15,0.579828571428571,53,,1,,0.0
9729,Pre,forage,Forage-to-forage,297.55849440488305,sub218,25,3,54114,,2,15,0.550285714285714,53,,2,,0.0
9730,Pre,forage,Forage-to-forage,394.3031536113937,sub218,25,3,52772,,2,15,0.4736,54,,3,,0.0
9731,Pre,forage,Forage-to-forage,411.69888097660225,sub218,25,3,51113,,2,15,0.3788,47,,4,,0.0
9732,Pre,forage,Forage-to-forage,498.37232960325537,sub218,25,3,49397,,2,15,0.280742857142857,50,,5,,0.0
9733,Pre,forage,Forage-to-forage,62.8687690742625,sub218,25,3,47397,,2,15,0.166457142857143,21,,6,,0.0
9734,Pre,forage,Forage-to-forage,394.3031536113937,sub218,25,4,77702,,2,15,0.494742857142857,9,,1,,0.0
9735,Pre,forage,Forage-to-forage,389.1149542217701,sub218,25,4,76043,,2,15,0.399942857142857,25,,2,,0.0
9736,Pre,forage,Forage-to-forage,406.8158697863683,sub218,25,4,74401,,2,15,0.306114285714286,25,,3,,0.0
9737,Pre,forage,Forage-to-forage,391.5564598168871,sub218,25,4,72701,,2,15,0.208971428571429,23,,4,,0.0
9738,Pre,forage,Forage-to-forage,218.81993896236014,sub218,25,4,71051,,2,15,0.114685714285714,29,,5,,0.0
9739,Pre,forage,Forage-to-forage,440.08138351983723,sub218,26,1,10859,,4,15,0.312514285714286,8,,1,,0.0
9740,Pre,forage,Forage-to-forage,455.34079348931846,sub218,26,1,9050,,4,15,0.209142857142857,7,,2,,0.0
9741,Pre,forage,Forage-to-forage,406.20549338758906,sub218,26,2,35835,,4,15,0.561371428571429,17,,1,,0.0
9742,Pre,forage,Forage-to-forage,79.04374364191256,sub218,26,2,34137,,4,15,0.464342857142857,39,,2,,0.0
9743,Pre,forage,Forage-to-forage,311.59715157680574,sub218,26,2,33511,,4,15,0.428571428571429,45,,3,,0.0
9744,Pre,forage,Forage-to-forage,407.7314343845371,sub218,26,2,32123,,4,15,0.349257142857143,41,,4,,0.0
9745,Pre,forage,Forage-to-forage,76.60223804679555,sub218,26,2,30420,,4,15,0.251942857142857,12,,5,,0.0
9746,Pre,forage,Forage-to-forage,470.6002034587996,sub218,26,3,55926,,4,15,0.337771428571429,32,,1,,0.0
9747,Pre,forage,Forage-to-forage,473.3468972533062,sub218,26,3,54017,,4,15,0.228685714285714,33,,2,,0.0
9748,Pre,forage,Forage-to-forage,27.46693794506615,sub218,26,3,52099,,4,15,0.119085714285714,25,,3,,0.0
9749,Pre,forage,Forage-to-forage,481.89216683621567,sub218,26,4,77108,,4,15,0.347028571428571,30,,1,,0.0
9750,Pre,forage,Forage-to-forage,471.21057985757886,sub218,26,4,75162,,4,15,0.235828571428571,35,,2,,0.0
9751,Pre,forage,Forage-to-forage,60.73245167853514,sub218,26,4,73251,,4,15,0.126628571428571,19,,3,,0.0
9752,Pre,forage,Forage-to-forage,250.64198268139745,sub222,0,1,2514,,4,20,0.111155555555556,29,,1,,0.0
9753,Pre,forage,Forage-to-forage,295.4314720812183,sub222,0,2,34225,,4,20,0.276222222222222,83,,1,,0.0
9754,Pre,forage,Forage-to-forage,408.3009853687668,sub222,0,2,32425,,4,20,0.196222222222222,46,,2,,0.0
9755,Pre,forage,Forage-to-forage,82.77097641086891,sub222,0,2,29995,,4,20,0.0882222222222222,10,,3,,0.0
9756,Pre,forage,Forage-to-forage,462.2275306061511,sub222,0,3,62204,,4,20,0.4532,36,,1,,0.0
9757,Pre,forage,Forage-to-forage,387.8769782024485,sub222,0,3,59473,,4,20,0.331822222222222,45,,2,,0.0
9758,Pre,forage,Forage-to-forage,436.249626754255,sub222,0,3,57157,,4,20,0.228888888888889,73,,3,,0.0
9759,Pre,forage,Forage-to-forage,101.76171991639296,sub222,0,3,54571,,4,20,0.113955555555556,62,,4,,0.0
9760,Pre,forage,Forage-to-forage,194.92385786802032,sub222,0,3,53852,,4,20,0.082,2,,5,,0.0
9761,Pre,forage,Forage-to-forage,268.3786204837265,sub222,1,1,6021,,2,10,0.26392,70,,1,,0.0
9762,Pre,forage,Forage-to-forage,75.4255001492983,sub222,1,2,24997,,2,10,0.47984,69,,1,,0.0
9763,Pre,forage,Forage-to-forage,241.86324275903254,sub222,1,2,24425,,2,10,0.43408,69,,2,,0.0
9764,Pre,forage,Forage-to-forage,363.86981188414455,sub222,1,2,22924,,2,10,0.314,88,,3,,0.0
9765,Pre,forage,Forage-to-forage,83.66676619886533,sub222,1,2,20742,,2,10,0.13944,68,,4,,0.0
9766,Pre,forage,Forage-to-forage,113.2278292027471,sub222,1,2,20124,,2,10,0.09,68,,5,,0.0
9767,Pre,forage,Forage-to-forage,250.28366676619888,sub222,1,2,30040,,2,10,0.28392,11,,1,,0.0
9768,Pre,forage,Forage-to-forage,46.40191101821438,sub222,1,3,46256,,2,10,0.42016,86,,1,,0.0
9769,Pre,forage,Forage-to-forage,223.94744699910422,sub222,1,3,45846,,2,10,0.38736,61,,2,,0.0
9770,Pre,forage,Forage-to-forage,250.64198268139745,sub222,1,3,44445,,2,10,0.27528,72,,3,,0.0
9771,Pre,forage,Forage-to-forage,74.52971036130188,sub222,1,3,42895,,2,10,0.15128,81,,4,,0.0
9772,Pre,forage,Forage-to-forage,166.97521648253212,sub222,1,3,42328,,2,10,0.10592,81,,5,,0.0
9773,Pre,forage,Forage-to-forage,396.6557181248134,sub222,1,4,59965,,2,10,0.31544,28,,1,,0.0
9774,Pre,forage,Forage-to-forage,56.9722305165721,sub222,1,4,57600,,2,10,0.12624,35,,2,,0.0
9775,Pre,forage,Forage-to-forage,47.4768587638101,sub222,1,4,57131,,2,10,0.08872,35,,3,,0.0
9776,Pre,forage,Forage-to-forage,46.76022693341295,sub222,1,4,56715,,2,10,0.05544,30,,4,,0.0
9777,Pre,forage,Forage-to-forage,256.73335323977307,sub222,1,4,64541,,2,10,0.21704,76,,1,,0.0
9778,Pre,forage,Forage-to-forage,289.5192594804419,sub222,1,5,80334,,2,10,0.50376,12,,1,,0.0
9779,Pre,forage,Forage-to-forage,399.8805613616005,sub222,1,5,78567,,2,10,0.3624,16,,2,,0.0
9780,Pre,forage,Forage-to-forage,140.1015228426396,sub222,1,5,76184,,2,10,0.17176,2,,3,,0.0
9781,Pre,forage,Forage-to-forage,74.35055240370261,sub222,1,5,75251,,2,10,0.09712,11,,4,,0.0
9782,Pre,forage,Forage-to-forage,46.222753060615105,sub222,1,5,74685,,2,10,0.05184,25,,5,,0.0
9783,Pre,forage,Forage-to-forage,249.9253508510003,sub222,2,1,2060,,1,10,0.16416,24,,1,,0.0
9784,Pre,forage,Forage-to-forage,355.27022991937895,sub222,2,2,17826,,1,10,0.30448,25,,1,,0.0
9785,Pre,forage,Forage-to-forage,64.13854882054343,sub222,2,2,15692,,1,10,0.13376,43,,2,,0.0
9786,Pre,forage,Forage-to-forage,65.39265452373843,sub222,2,2,15183,,1,10,0.09304,43,,3,,0.0
9787,Pre,forage,Forage-to-forage,54.82233502538071,sub222,2,3,29893,,1,10,0.14984,7,,1,,0.0
9788,Pre,forage,Forage-to-forage,38.69811884144519,sub222,2,3,29436,,1,10,0.11328,7,,2,,0.0
9789,Pre,forage,Forage-to-forage,29.38190504628247,sub222,2,3,29069,,1,10,0.08392,7,,3,,0.0
9790,Pre,forage,Forage-to-forage,9.137055837563452,sub222,2,3,28754,,1,10,0.05872,20,,4,,0.0
9791,Pre,forage,Forage-to-forage,442.34099731263063,sub222,2,3,37698,,1,10,0.2916,9,,1,,0.0
9792,Pre,forage,Forage-to-forage,83.48760824126606,sub222,2,3,35078,,1,10,0.082,2,,2,,0.0
9793,Pre,forage,Forage-to-forage,287.36936398925053,sub222,2,4,49718,,1,10,0.29488,40,,1,,0.0
9794,Pre,forage,Forage-to-forage,72.91728874290834,sub222,2,4,47963,,1,10,0.15448,21,,2,,0.0
9795,Pre,forage,Forage-to-forage,37.80232905344877,sub222,2,4,47405,,1,10,0.10984,21,,3,,0.0
9796,Pre,forage,Forage-to-forage,47.4768587638101,sub222,2,4,47043,,1,10,0.08088,25,,4,,0.0
9797,Pre,forage,Forage-to-forage,308.86831890116457,sub222,2,4,54644,,1,10,0.23696,29,,1,,0.0
9798,Pre,forage,Forage-to-forage,84.20424007166318,sub222,2,4,52769,,1,10,0.08696,45,,2,,0.0
9799,Pre,forage,Forage-to-forage,63.95939086294416,sub222,2,5,66933,,1,10,0.1508,11,,1,,0.0
9800,Pre,forage,Forage-to-forage,65.39265452373843,sub222,2,5,66425,,1,10,0.11016,11,,2,,0.0
9801,Pre,forage,Forage-to-forage,315.8554792475366,sub222,2,6,83784,,1,10,0.29784,32,,1,,0.0
9802,Pre,forage,Forage-to-forage,37.44401313825023,sub222,2,6,81870,,1,10,0.14472,18,,2,,0.0
9803,Pre,forage,Forage-to-forage,36.01074947745596,sub222,3,1,875,,1,15,0.0496571428571429,30,,1,,0.0
9804,Pre,forage,Forage-to-forage,249.20871902060318,sub222,3,1,4534,,1,15,0.132057142857143,33,,1,,0.0
9805,Pre,forage,Forage-to-forage,377.66497461928935,sub222,3,2,23304,,1,15,0.244742857142857,35,,1,,0.0
9806,Pre,forage,Forage-to-forage,92.26634816363094,sub222,3,2,21045,,1,15,0.115657142857143,24,,2,,0.0
9807,Pre,forage,Forage-to-forage,122.54404299790983,sub222,3,2,20379,,1,15,0.0776,34,,3,,0.0
9808,Pre,forage,Forage-to-forage,48.55180650940579,sub222,3,2,19544,,1,15,0.0298857142857143,25,,4,,0.0
9809,Pre,forage,Forage-to-forage,380.17318602567934,sub222,3,3,42886,,1,15,0.2208,9,,1,,0.0
9810,Pre,forage,Forage-to-forage,55.180650940579284,sub222,3,3,40613,,1,15,0.0909142857142857,17,,2,,0.0
9811,Pre,forage,Forage-to-forage,39.593908629441614,sub222,3,3,40154,,1,15,0.0646857142857143,17,,3,,0.0
9812,Pre,forage,Forage-to-forage,35.83159151985666,sub222,3,3,39782,,1,15,0.0434285714285714,25,,4,,0.0
9813,Pre,forage,Forage-to-forage,447.17826216781134,sub222,3,3,47637,,1,15,0.180457142857143,27,,1,,0.0
9814,Pre,forage,Forage-to-forage,276.08241266049566,sub222,3,4,67576,,1,15,0.202342857142857,14,,1,,0.0
9815,Pre,forage,Forage-to-forage,66.8259181845327,sub222,3,4,65884,,1,15,0.105657142857143,4,,2,,0.0
9816,Pre,forage,Forage-to-forage,47.118542848611526,sub222,3,4,65360,,1,15,0.0757142857142857,4,,3,,0.0
9817,Pre,forage,Forage-to-forage,73.63392057330546,sub222,3,4,64946,,1,15,0.0520571428571429,20,,4,,0.0
9818,Pre,forage,Forage-to-forage,18.990743505524023,sub222,3,4,64384,,1,15,0.0199428571428571,20,,5,,0.0
9819,Pre,forage,Forage-to-forage,252.43356225739026,sub222,3,4,71912,,1,15,0.150971428571429,7,,1,,0.0
9820,Pre,forage,Forage-to-forage,92.44550612123021,sub222,3,4,70352,,1,15,0.0618285714285714,22,,2,,0.0
9821,Pre,forage,Forage-to-forage,268.91609435652435,sub222,3,4,77522,,1,15,0.229142857142857,44,,1,,0.0
9822,Pre,forage,Forage-to-forage,294.35652433562257,sub222,3,4,75870,,1,15,0.134742857142857,15,,2,,0.0
9823,Pre,forage,Forage-to-forage,56.61391460137355,sub222,4,1,4558,,1,20,0.202311111111111,17,,1,,0.0
9824,Pre,forage,Forage-to-forage,231.6512391758734,sub222,4,1,4091,,1,20,0.181555555555556,17,,2,,0.0
9825,Pre,forage,Forage-to-forage,299.5521051060018,sub222,4,1,2647,,1,20,0.117377777777778,31,,3,,0.0
9826,Pre,forage,Forage-to-forage,74.88802627650045,sub222,4,1,10619,,1,20,0.200533333333333,42,,1,,0.0
9827,Pre,forage,Forage-to-forage,204.41922962078235,sub222,4,1,10050,,1,20,0.175244444444444,42,,2,,0.0
9828,Pre,forage,Forage-to-forage,251.71693042699314,sub222,4,1,8758,,1,20,0.117822222222222,37,,3,,0.0
9829,Pre,forage,Forage-to-forage,84.56255598686175,sub222,4,1,7202,,1,20,0.0486666666666667,33,,4,,0.0
9830,Pre,forage,Forage-to-forage,266.76619886533297,sub222,4,2,34979,,1,20,0.2212,28,,1,,0.0
9831,Pre,forage,Forage-to-forage,306.1809495371753,sub222,4,2,33339,,1,20,0.148311111111111,34,,2,,0.0
9832,Pre,forage,Forage-to-forage,46.04359510301583,sub222,4,2,31479,,1,20,0.0656444444444444,23,,3,,0.0
9833,Pre,forage,Forage-to-forage,64.13854882054343,sub222,4,2,31071,,1,20,0.0475111111111111,23,,4,,0.0
9834,Pre,forage,Forage-to-forage,261.5706180949537,sub222,4,2,40508,,1,20,0.177155555555556,43,,1,,0.0
9835,Pre,forage,Forage-to-forage,296.6855777844133,sub222,4,2,38897,,1,20,0.105555555555556,48,,2,,0.0
9836,Pre,forage,Forage-to-forage,73.63392057330546,sub222,4,3,64764,,1,20,0.255377777777778,55,,1,,0.0
9837,Pre,forage,Forage-to-forage,220.9017617199164,sub222,4,3,64202,,1,20,0.2304,55,,2,,0.0
9838,Pre,forage,Forage-to-forage,250.64198268139745,sub222,4,3,62818,,1,20,0.168888888888889,24,,3,,0.0
9839,Pre,forage,Forage-to-forage,64.31770677814274,sub222,4,3,61268,,1,20,0.1,50,,4,,0.0
9840,Pre,forage,Forage-to-forage,64.31770677814274,sub222,4,3,60758,,1,20,0.0773333333333333,32,,5,,0.0
9841,Post,forage,Forage-to-forage,269.99104210212005,sub222,4,3,70552,,1,20,,3,,1,,0.0
9842,Post,forage,Forage-to-forage,65.39265452373843,sub222,4,3,68894,,1,20,,23,,2,,0.0
9843,Post,forage,Forage-to-forage,231.11376530307555,sub222,4,3,68378,,1,20,,23,,3,,0.0
9844,Pre,forage,Forage-to-forage,302.95610630038817,sub222,5,1,2762,,3,20,0.1224,16,,1,,0.0
9845,Pre,forage,Forage-to-forage,261.21230217975517,sub222,5,2,30208,,3,20,0.230533333333333,28,,1,,0.0
9846,Pre,forage,Forage-to-forage,65.21349656613916,sub222,5,2,28599,,3,20,0.159022222222222,65,,2,,0.0
9847,Pre,forage,Forage-to-forage,232.9053448790684,sub222,5,2,28084,,3,20,0.136133333333333,65,,3,,0.0
9848,Pre,forage,Forage-to-forage,73.99223648850403,sub222,5,2,26633,,3,20,0.0716444444444444,34,,4,,0.0
9849,Pre,forage,Forage-to-forage,101.94087787399224,sub222,5,2,26069,,3,20,0.0465777777777778,34,,5,,0.0
9850,Pre,forage,Forage-to-forage,244.5506121230218,sub222,5,3,55204,,3,20,0.274844444444444,28,,1,,0.0
9851,Pre,forage,Forage-to-forage,503.4338608539863,sub222,5,3,53688,,3,20,0.207466666666667,24,,2,,0.0
9852,Pre,forage,Forage-to-forage,46.04359510301583,sub222,5,3,50727,,3,20,0.0758666666666667,10,,3,,0.0
9853,Pre,forage,Forage-to-forage,65.39265452373843,sub222,5,3,50319,,3,20,0.0577333333333333,10,,4,,0.0
9854,Pre,forage,Forage-to-forage,28.306957300686776,sub222,6,2,15561,,4,10,0.12328,23,,1,,0.0
9855,Pre,forage,Forage-to-forage,74.1713944461033,sub222,6,2,15252,,4,10,0.09856,23,,2,,0.0
9856,Pre,forage,Forage-to-forage,9.674529710361298,sub222,6,2,22961,,4,10,0.48024,43,,1,,0.0
9857,Pre,forage,Forage-to-forage,38.16064496864735,sub222,6,2,22756,,4,10,0.46384,43,,2,,0.0
9858,Pre,forage,Forage-to-forage,232.7261869214691,sub222,6,2,22392,,4,10,0.43472,43,,3,,0.0
9859,Pre,forage,Forage-to-forage,84.56255598686175,sub222,6,2,20942,,4,10,0.31872,37,,4,,0.0
9860,Pre,forage,Forage-to-forage,270.1702000597193,sub222,6,3,41714,,4,10,0.31296,46,,1,,0.0
9861,Pre,forage,Forage-to-forage,45.86443714541653,sub222,6,3,40055,,4,10,0.18024,33,,2,,0.0
9862,Pre,forage,Forage-to-forage,8.95789787996415,sub222,6,3,39648,,4,10,0.14768,25,,3,,0.0
9863,Pre,forage,Forage-to-forage,29.740220961481043,sub222,6,3,39447,,4,10,0.1316,25,,4,,0.0
9864,Pre,forage,Forage-to-forage,327.50074649149,sub222,6,4,60777,,4,10,0.3172,30,,1,,0.0
9865,Pre,forage,Forage-to-forage,57.1513884741714,sub222,6,4,58798,,4,10,0.15888,25,,2,,0.0
9866,Pre,forage,Forage-to-forage,67.90086593012839,sub222,6,4,58328,,4,10,0.12128,25,,3,,0.0
9867,Pre,forage,Forage-to-forage,38.16064496864735,sub222,6,4,57798,,4,10,0.07888,27,,4,,0.0
9868,Pre,forage,Forage-to-forage,84.20424007166318,sub222,6,4,57434,,4,10,0.04976,27,,5,,0.0
9869,Pre,forage,Forage-to-forage,249.56703493580173,sub222,6,5,74814,,4,10,0.24016,24,,1,,0.0
9870,Pre,forage,Forage-to-forage,28.306957300686776,sub222,6,5,73270,,4,10,0.11664,30,,2,,0.0
9871,Pre,forage,Forage-to-forage,28.306957300686776,sub222,6,5,72961,,4,10,0.09192,46,,3,,0.0
9872,Pre,forage,Forage-to-forage,27.76948342788893,sub222,6,5,72652,,4,10,0.0672,46,,4,,0.0
9873,Pre,forage,Forage-to-forage,64.49686473574201,sub222,6,5,72346,,4,10,0.04272,46,,5,,0.0
9874,Pre,forage,Forage-to-forage,66.46760226933412,sub222,6,5,81329,,4,10,0.4012,26,,1,,0.0
9875,Pre,forage,Forage-to-forage,213.73544341594507,sub222,6,5,80807,,4,10,0.35944,31,,2,,0.0
9876,Pre,forage,Forage-to-forage,248.8504031054046,sub222,7,1,2558,,4,15,0.145714285714286,29,,1,,0.0
9877,Pre,forage,Forage-to-forage,65.21349656613916,sub222,7,1,9691,,4,15,0.318857142857143,7,,1,,0.0
9878,Pre,forage,Forage-to-forage,240.42997909823828,sub222,7,1,9176,,4,15,0.289428571428571,7,,2,,0.0
9879,Pre,forage,Forage-to-forage,84.74171394446103,sub222,7,1,7683,,4,15,0.204114285714286,41,,3,,0.0
9880,Pre,forage,Forage-to-forage,322.1260077635115,sub222,7,2,28495,,4,15,0.255828571428571,41,,1,,0.0
9881,Pre,forage,Forage-to-forage,302.95610630038817,sub222,7,2,26546,,4,15,0.144457142857143,50,,2,,0.0
9882,Pre,forage,Forage-to-forage,49.08928038220364,sub222,7,2,34704,,4,15,0.262,39,,1,,0.0
9883,Pre,forage,Forage-to-forage,229.85965959988056,sub222,7,2,34279,,4,15,0.237714285714286,39,,2,,0.0
9884,Pre,forage,Forage-to-forage,11.286951328754839,sub222,7,3,53719,,4,15,0.211371428571429,33,,1,,0.0
9885,Pre,forage,Forage-to-forage,38.33980292624665,sub222,7,3,53505,,4,15,0.199142857142857,33,,2,,0.0
9886,Pre,forage,Forage-to-forage,215.52702299193788,sub222,7,3,53140,,4,15,0.178285714285714,33,,3,,0.0
9887,Pre,forage,Forage-to-forage,29.561063003881742,sub222,7,3,51786,,4,15,0.100914285714286,34,,4,,0.0
9888,Pre,forage,Forage-to-forage,147.08868318901165,sub222,7,3,51470,,4,15,0.0828571428571429,34,,5,,0.0
9889,Pre,forage,Forage-to-forage,76.14213197969542,sub222,7,4,74830,,4,15,0.2168,27,,1,,0.0
9890,Pre,forage,Forage-to-forage,237.56345177664974,sub222,7,4,74254,,4,15,0.183885714285714,27,,2,,0.0
9891,Pre,forage,Forage-to-forage,37.264855180650926,sub222,7,4,72777,,4,15,0.0994857142857143,29,,3,,0.0
9892,Pre,forage,Forage-to-forage,28.48611525828605,sub222,7,4,72418,,4,15,0.0789714285714286,29,,4,,0.0
9893,Pre,forage,Forage-to-forage,48.55180650940579,sub222,7,4,72108,,4,15,0.0612571428571429,29,,5,,0.0
9894,Pre,forage,Forage-to-forage,267.1245147805315,sub222,7,4,81421,,4,15,0.267371428571429,48,,1,,0.0
9895,Pre,forage,Forage-to-forage,1.0749477455956935,sub222,8,1,2826,,2,15,0.161142857142857,36,,1,,0.0
9896,Pre,forage,Forage-to-forage,38.33980292624665,sub222,8,1,2669,,2,15,0.152171428571429,36,,2,,0.0
9897,Pre,forage,Forage-to-forage,209.256494475963,sub222,8,1,2304,,2,15,0.131314285714286,36,,3,,0.0
9898,Pre,forage,Forage-to-forage,64.67602269334128,sub222,8,1,8159,,2,15,0.222571428571429,45,,1,,0.0
9899,Pre,forage,Forage-to-forage,240.250821140639,sub222,8,1,7647,,2,15,0.193314285714286,42,,2,,0.0
9900,Pre,forage,Forage-to-forage,92.44550612123021,sub222,8,1,6155,,2,15,0.108057142857143,46,,3,,0.0
9901,Pre,forage,Forage-to-forage,20.065691251119745,sub222,8,2,31480,,2,15,0.312,29,,1,,0.0
9902,Pre,forage,Forage-to-forage,37.08569722305165,sub222,8,2,31217,,2,15,0.296971428571429,29,,2,,0.0
9903,Pre,forage,Forage-to-forage,9.316213795162724,sub222,8,2,30859,,2,15,0.276514285714286,36,,3,,0.0
9904,Pre,forage,Forage-to-forage,159.62974022096148,sub222,8,2,30656,,2,15,0.264914285714286,36,,4,,0.0
9905,Pre,forage,Forage-to-forage,38.51896088384592,sub222,8,2,29614,,2,15,0.205371428571429,39,,5,,0.0
9906,Pre,forage,Forage-to-forage,20.961481039116137,sub222,8,2,29248,,2,15,0.184457142857143,39,,6,,0.0
9907,Pre,forage,Forage-to-forage,55.35980889817856,sub222,8,3,53778,,2,15,0.214914285714286,29,,1,,0.0
9908,Pre,forage,Forage-to-forage,231.11376530307555,sub222,8,3,53318,,2,15,0.188628571428571,29,,2,,0.0
9909,Pre,forage,Forage-to-forage,56.61391460137355,sub222,8,3,51877,,2,15,0.106285714285714,20,,3,,0.0
9910,Pre,forage,Forage-to-forage,74.52971036130188,sub222,8,3,51410,,2,15,0.0796,20,,4,,0.0
9911,Pre,forage,Forage-to-forage,37.6231710958495,sub222,8,3,50843,,2,15,0.0472,20,,5,,0.0
9912,Pre,forage,Forage-to-forage,371.3944461033144,sub222,8,4,76097,,2,15,0.232114285714286,21,,1,,0.0
9913,Pre,forage,Forage-to-forage,65.39265452373843,sub222,8,4,73873,,2,15,0.105028571428571,29,,2,,0.0
9914,Pre,forage,Forage-to-forage,37.44401313825023,sub222,8,4,73357,,2,15,0.0755428571428571,29,,3,,0.0
9915,Pre,forage,Forage-to-forage,57.688862346969245,sub222,8,4,72997,,2,15,0.0549714285714286,20,,4,,0.0
9916,Pre,forage,Forage-to-forage,323.5592714243058,sub222,8,4,81972,,2,15,0.244228571428571,28,,1,,0.0
9917,Pre,forage,Forage-to-forage,92.44550612123021,sub222,8,4,80015,,2,15,0.1324,31,,2,,0.0
9918,Pre,forage,Forage-to-forage,10.032845625559872,sub222,9,1,4776,,4,20,0.211911111111111,56,,1,,0.0
9919,Pre,forage,Forage-to-forage,38.33980292624665,sub222,9,1,4569,,4,20,0.202711111111111,56,,2,,0.0
9920,Pre,forage,Forage-to-forage,211.2272320095551,sub222,9,1,4204,,4,20,0.186488888888889,56,,3,,0.0
9921,Pre,forage,Forage-to-forage,46.76022693341295,sub222,9,1,2874,,4,20,0.127377777777778,50,,4,,0.0
9922,Pre,forage,Forage-to-forage,220.9017617199164,sub222,9,1,2462,,4,20,0.109066666666667,50,,5,,0.0
9923,Pre,forage,Forage-to-forage,342.01254105703197,sub222,9,2,29507,,4,20,0.243733333333333,10,,1,,0.0
9924,Pre,forage,Forage-to-forage,304.2102120035832,sub222,9,2,27447,,4,20,0.152177777777778,9,,2,,0.0
9925,Pre,forage,Forage-to-forage,29.561063003881742,sub222,9,2,25598,,4,20,0.07,19,,3,,0.0
9926,Pre,forage,Forage-to-forage,83.48760824126606,sub222,9,2,25282,,4,20,0.0559555555555556,19,,4,,0.0
9927,Pre,forage,Forage-to-forage,351.86622872499254,sub222,9,2,38382,,4,20,0.313733333333333,2,,1,,0.0
9928,Pre,forage,Forage-to-forage,306.001791579576,sub222,9,2,36267,,4,20,0.219733333333333,18,,2,,0.0
9929,Pre,forage,Forage-to-forage,444.490892803822,sub222,9,3,60362,,4,20,0.281333333333333,17,,1,,0.0
9930,Pre,forage,Forage-to-forage,334.66706479546133,sub222,9,3,57730,,4,20,0.164355555555556,14,,2,,0.0
