ParticipantID,ROI,Cope number,Phase,Action,Regressor,Value
sub204,AI,2,post,firstCheck,TimeSinceLastCheck,0.3255
sub204,AI,3,post,firstCheck,Proximity,-0.3068
sub204,AI,4,post,firstCheck,Reward,0.7153
sub204,AI,5,post,firstForage,Constant,-0.5349
sub204,AI,6,post,firstForage,TimeSinceLastCheck,0.1335
sub204,AI,7,post,firstForage,Proximity,0.9658
sub204,AI,8,post,firstForage,Reward,-0.5429
sub204,AI,9,post,Hide,Constant,2.7289
sub204,AI,10,post,Hide,TimeSinceLastCheck,0.706
sub204,AI,11,post,Hide,Proximity,-0.6843
sub204,AI,12,post,Hide,Reward,0.5445
sub204,AI,14,pre,SuccessfulFirstCheck,ThreatLevel,0.3692
sub204,AI,15,pre,firstCheck,Reward,0.0855
sub204,AI,16,pre,firstCheck,TimePressure,2.531
sub204,AI,18,pre,firstForage,Reward,0.6473
sub204,AI,19,pre,firstForage,TimePressure,0.5942
sub204,AI,20,pre,firstCheck,Constant,0.1274
sub204,AI,21,pre,firstForage,Constant,-0.3249
sub204,AI,70,pre_plus_post,firstForage,Reward,-0.0193
sub204,AI,73,post,firstCheck,ThreatLevel,-0.0225
sub204,AI,74,pre_plus_post,firstCheck,ThreatLevel,0.1794
sub204,AI,63,pre,firstForage_minus_firstCheck,Reward,0.3234
sub204,Striatum,1,post,firstCheck,Constant,-0.3636
sub204,Striatum,2,post,firstCheck,TimeSinceLastCheck,0.084
sub204,Striatum,3,post,firstCheck,Proximity,-0.3361
sub204,Striatum,4,post,firstCheck,Reward,0.3464
sub204,Striatum,5,post,firstForage,Constant,-0.7537
sub204,Striatum,6,post,firstForage,TimeSinceLastCheck,-0.1586
sub204,Striatum,7,post,firstForage,Proximity,0.3604
sub204,Striatum,8,post,firstForage,Reward,0.7366
sub204,Striatum,9,post,Hide,Constant,-0.4125
sub204,Striatum,10,post,Hide,TimeSinceLastCheck,-0.1572
sub204,Striatum,11,post,Hide,Proximity,0.1236
sub204,Striatum,12,post,Hide,Reward,0.129
sub204,Striatum,14,pre,SuccessfulFirstCheck,ThreatLevel,0.377
sub204,Striatum,15,pre,firstCheck,Reward,-0.1926
sub204,Striatum,16,pre,firstCheck,TimePressure,-0.7818
sub204,Striatum,18,pre,firstForage,Reward,0.0691
sub204,Striatum,19,pre,firstForage,TimePressure,-0.1811
sub204,Striatum,20,pre,firstCheck,Constant,0.2486
sub204,Striatum,21,pre,firstForage,Constant,0.3146
sub204,Striatum,70,pre_plus_post,firstForage,Reward,0.6061
sub204,Striatum,73,post,firstCheck,ThreatLevel,0.0821
sub204,Striatum,74,pre_plus_post,firstCheck,ThreatLevel,0.2751
sub204,Striatum,63,pre,firstForage_minus_firstCheck,Reward,0.1584
sub204,PAG,1,post,firstCheck,Constant,0.2583
sub204,PAG,2,post,firstCheck,TimeSinceLastCheck,0.2145
sub204,PAG,3,post,firstCheck,Proximity,-0.2058
sub204,PAG,4,post,firstCheck,Reward,0.267
sub204,PAG,5,post,firstForage,Constant,-0.7747
sub204,PAG,6,post,firstForage,TimeSinceLastCheck,1.017
sub204,PAG,7,post,firstForage,Proximity,0.3239
sub204,PAG,8,post,firstForage,Reward,0.5307
sub204,PAG,9,post,Hide,Constant,0.2716
sub204,PAG,10,post,Hide,TimeSinceLastCheck,0.1042
sub204,PAG,11,post,Hide,Proximity,0.0439
sub204,PAG,12,post,Hide,Reward,0.5983
sub204,PAG,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.7964
sub204,PAG,15,pre,firstCheck,Reward,-0.3199
sub204,PAG,16,pre,firstCheck,TimePressure,2.5327
sub204,PAG,18,pre,firstForage,Reward,-0.2315
sub204,PAG,19,pre,firstForage,TimePressure,0.0785
sub204,PAG,20,pre,firstCheck,Constant,-0.3294
sub204,PAG,21,pre,firstForage,Constant,0.7456
sub204,PAG,70,pre_plus_post,firstForage,Reward,0.2638
sub204,PAG,73,post,firstCheck,ThreatLevel,0.2693
sub204,PAG,74,pre_plus_post,firstCheck,ThreatLevel,-0.2029
sub204,PAG,63,pre,firstForage_minus_firstCheck,Reward,0.0605
sub204,SC,1,post,firstCheck,Constant,0.7423
sub204,SC,2,post,firstCheck,TimeSinceLastCheck,0.151
sub204,SC,3,post,firstCheck,Proximity,-1.1924
sub204,SC,4,post,firstCheck,Reward,-0.0805
sub204,SC,5,post,firstForage,Constant,-0.7483
sub204,SC,6,post,firstForage,TimeSinceLastCheck,0.3244
sub204,SC,7,post,firstForage,Proximity,0.7975
sub204,SC,8,post,firstForage,Reward,0.6097
sub204,SC,9,post,Hide,Constant,0.0077
sub204,SC,10,post,Hide,TimeSinceLastCheck,0.2697
sub204,SC,11,post,Hide,Proximity,0.162
sub204,SC,12,post,Hide,Reward,0.8354
sub204,SC,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.8453
sub204,SC,15,pre,firstCheck,Reward,0.0664
sub204,SC,16,pre,firstCheck,TimePressure,2.5867
sub204,SC,18,pre,firstForage,Reward,-0.6806
sub204,SC,19,pre,firstForage,TimePressure,0.2618
sub204,SC,20,pre,firstCheck,Constant,0.1516
sub204,SC,21,pre,firstForage,Constant,-0.1833
sub204,SC,70,pre_plus_post,firstForage,Reward,0.0462
sub204,SC,73,post,firstCheck,ThreatLevel,0.6901
sub204,SC,74,pre_plus_post,firstCheck,ThreatLevel,0.1333
sub204,SC,63,pre,firstForage_minus_firstCheck,Reward,-0.4299
sub204,Pulvinar,1,post,firstCheck,Constant,0.2332
sub204,Pulvinar,2,post,firstCheck,TimeSinceLastCheck,-0.0416
sub204,Pulvinar,3,post,firstCheck,Proximity,0.0325
sub204,Pulvinar,4,post,firstCheck,Reward,0.0704
sub204,Pulvinar,5,post,firstForage,Constant,-0.6466
sub204,Pulvinar,6,post,firstForage,TimeSinceLastCheck,-0.2337
sub204,Pulvinar,7,post,firstForage,Proximity,0.3944
sub204,Pulvinar,8,post,firstForage,Reward,-0.4928
sub204,Pulvinar,9,post,Hide,Constant,-0.8766
sub204,Pulvinar,10,post,Hide,TimeSinceLastCheck,-0.056
sub204,Pulvinar,11,post,Hide,Proximity,0.4516
sub204,Pulvinar,12,post,Hide,Reward,0.2258
sub204,Pulvinar,14,pre,SuccessfulFirstCheck,ThreatLevel,0.3033
sub204,Pulvinar,15,pre,firstCheck,Reward,-0.133
sub204,Pulvinar,16,pre,firstCheck,TimePressure,-0.0235
sub204,Pulvinar,18,pre,firstForage,Reward,0.0021
sub204,Pulvinar,19,pre,firstForage,TimePressure,0.3056
sub204,Pulvinar,20,pre,firstCheck,Constant,0.9466
sub204,Pulvinar,21,pre,firstForage,Constant,0.3116
sub204,Pulvinar,70,pre_plus_post,firstForage,Reward,-0.3766
sub204,Pulvinar,73,post,firstCheck,ThreatLevel,-0.6049
sub204,Pulvinar,74,pre_plus_post,firstCheck,ThreatLevel,-0.3546
sub204,Pulvinar,63,pre,firstForage_minus_firstCheck,Reward,0.0812
sub204,Precentral gyrus,1,post,firstCheck,Constant,1.2921
sub204,Precentral gyrus,2,post,firstCheck,TimeSinceLastCheck,-1.5865
sub204,Precentral gyrus,3,post,firstCheck,Proximity,1.8093
sub204,Precentral gyrus,4,post,firstCheck,Reward,0.1565
sub204,Precentral gyrus,5,post,firstForage,Constant,0.5306
sub204,Precentral gyrus,6,post,firstForage,TimeSinceLastCheck,-0.9883
sub204,Precentral gyrus,7,post,firstForage,Proximity,0.7589
sub204,Precentral gyrus,8,post,firstForage,Reward,0.6021
sub204,Precentral gyrus,9,post,Hide,Constant,-4.4076
sub204,Precentral gyrus,10,post,Hide,TimeSinceLastCheck,-0.6121
sub204,Precentral gyrus,11,post,Hide,Proximity,3.2896
sub204,Precentral gyrus,12,post,Hide,Reward,-0.0608
sub204,Precentral gyrus,14,pre,SuccessfulFirstCheck,ThreatLevel,0.1331
sub204,Precentral gyrus,15,pre,firstCheck,Reward,0.3216
sub204,Precentral gyrus,16,pre,firstCheck,TimePressure,-2.6904
sub204,Precentral gyrus,18,pre,firstForage,Reward,-0.8482
sub204,Precentral gyrus,19,pre,firstForage,TimePressure,-0.5622
sub204,Precentral gyrus,20,pre,firstCheck,Constant,1.6829
sub204,Precentral gyrus,21,pre,firstForage,Constant,1.9267
sub204,Precentral gyrus,70,pre_plus_post,firstForage,Reward,-0.06
sub204,Precentral gyrus,73,post,firstCheck,ThreatLevel,-1.6813
sub204,Precentral gyrus,74,pre_plus_post,firstCheck,ThreatLevel,-1.3838
sub204,Precentral gyrus,63,pre,firstForage_minus_firstCheck,Reward,-0.6931
sub208,DRN,1,post,firstCheck,Constant,0.0944
sub208,DRN,2,post,firstCheck,TimeSinceLastCheck,0.8323
sub208,DRN,3,post,firstCheck,Proximity,0.0295
sub208,DRN,4,post,firstCheck,Reward,-0.2385
sub208,DRN,5,post,firstForage,Constant,0.6319
sub208,DRN,6,post,firstForage,TimeSinceLastCheck,0.0402
sub208,DRN,7,post,firstForage,Proximity,-0.5434
sub208,DRN,8,post,firstForage,Reward,-0.1232
sub208,DRN,9,post,Hide,Constant,0.8374
sub208,DRN,10,post,Hide,TimeSinceLastCheck,0.1728
sub208,DRN,11,post,Hide,Proximity,-0.3173
sub208,DRN,12,post,Hide,Reward,0.5135
sub208,DRN,14,pre,SuccessfulFirstCheck,ThreatLevel,0.1604
sub208,DRN,15,pre,firstCheck,Reward,0.3303
sub208,DRN,16,pre,firstCheck,TimePressure,0.164
sub208,DRN,18,pre,firstForage,Reward,0.0645
sub208,DRN,19,pre,firstForage,TimePressure,0.2911
sub208,DRN,20,pre,firstCheck,Constant,0.0183
sub208,DRN,21,pre,firstForage,Constant,-0.9337
sub208,DRN,70,pre_plus_post,firstForage,Reward,-0.0586
sub208,DRN,73,post,firstCheck,ThreatLevel,0.1751
sub208,DRN,74,pre_plus_post,firstCheck,ThreatLevel,0.213
sub208,DRN,63,pre,firstForage_minus_firstCheck,Reward,-0.1973
sub208,HB,1,post,firstCheck,Constant,0.4483
sub208,HB,2,post,firstCheck,TimeSinceLastCheck,0.556
sub208,HB,3,post,firstCheck,Proximity,-0.4198
sub208,HB,4,post,firstCheck,Reward,-0.7846
sub208,HB,5,post,firstForage,Constant,0.6957
sub208,HB,6,post,firstForage,TimeSinceLastCheck,0.8023
sub208,HB,7,post,firstForage,Proximity,-0.2241
sub208,HB,8,post,firstForage,Reward,-0.238
sub208,HB,9,post,Hide,Constant,1.4503
sub208,HB,10,post,Hide,TimeSinceLastCheck,-0.0513
sub208,HB,11,post,Hide,Proximity,0.0829
sub208,HB,12,post,Hide,Reward,-0.2927
sub208,HB,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.7601
sub208,HB,15,pre,firstCheck,Reward,0.2477
sub208,HB,16,pre,firstCheck,TimePressure,1.8625
sub208,HB,18,pre,firstForage,Reward,1.3036
sub208,HB,19,pre,firstForage,TimePressure,0.3101
sub208,HB,20,pre,firstCheck,Constant,-1.0814
sub208,HB,21,pre,firstForage,Constant,-0.4938
sub208,HB,70,pre_plus_post,firstForage,Reward,0.5511
sub208,HB,73,post,firstCheck,ThreatLevel,0.0777
sub208,HB,74,pre_plus_post,firstCheck,ThreatLevel,-0.1682
sub208,HB,63,pre,firstForage_minus_firstCheck,Reward,0.5921
sub208,VTA,1,post,firstCheck,Constant,0.2089
sub208,VTA,2,post,firstCheck,TimeSinceLastCheck,0.5355
sub208,VTA,3,post,firstCheck,Proximity,-0.312
sub208,VTA,4,post,firstCheck,Reward,-0.2824
sub208,VTA,5,post,firstForage,Constant,0.0341
sub208,VTA,6,post,firstForage,TimeSinceLastCheck,0.0591
sub208,VTA,7,post,firstForage,Proximity,0.8918
sub208,VTA,8,post,firstForage,Reward,-0.1853
sub208,VTA,9,post,Hide,Constant,0.4119
sub208,VTA,10,post,Hide,TimeSinceLastCheck,0.422
sub208,VTA,11,post,Hide,Proximity,0.3043
sub208,VTA,12,post,Hide,Reward,-0.1927
sub208,VTA,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.2089
sub208,VTA,15,pre,firstCheck,Reward,0.0271
sub208,VTA,16,pre,firstCheck,TimePressure,1.7113
sub208,VTA,18,pre,firstForage,Reward,0.7178
sub208,VTA,19,pre,firstForage,TimePressure,0.2232
sub208,VTA,20,pre,firstCheck,Constant,-0.1769
sub208,VTA,21,pre,firstForage,Constant,0.1363
sub208,VTA,70,pre_plus_post,firstForage,Reward,0.2635
sub208,VTA,73,post,firstCheck,ThreatLevel,-0.3198
sub208,VTA,74,pre_plus_post,firstCheck,ThreatLevel,-0.3608
sub208,VTA,63,pre,firstForage_minus_firstCheck,Reward,0.4085
sub208,SN,1,post,firstCheck,Constant,0.2279
sub208,SN,2,post,firstCheck,TimeSinceLastCheck,0.6689
sub208,SN,3,post,firstCheck,Proximity,-0.2791
sub208,SN,4,post,firstCheck,Reward,-0.1208
sub208,SN,5,post,firstForage,Constant,-0.0468
sub208,SN,6,post,firstForage,TimeSinceLastCheck,0.1631
sub208,SN,7,post,firstForage,Proximity,0.6058
sub208,SN,8,post,firstForage,Reward,-0.0549
sub208,SN,9,post,Hide,Constant,0.1109
sub208,SN,10,post,Hide,TimeSinceLastCheck,0.4713
sub208,SN,11,post,Hide,Proximity,0.2603
sub208,SN,12,post,Hide,Reward,-0.2375
sub208,SN,14,pre,SuccessfulFirstCheck,ThreatLevel,0.0301
sub208,SN,15,pre,firstCheck,Reward,0.4334
sub208,SN,16,pre,firstCheck,TimePressure,1.2071
sub208,SN,18,pre,firstForage,Reward,0.0992
sub208,SN,19,pre,firstForage,TimePressure,-0.0058
sub208,SN,20,pre,firstCheck,Constant,-0.3817
sub208,SN,21,pre,firstForage,Constant,-0.4467
sub208,SN,70,pre_plus_post,firstForage,Reward,0.0126
sub208,SN,73,post,firstCheck,ThreatLevel,-0.4468
sub208,SN,74,pre_plus_post,firstCheck,ThreatLevel,-0.4029
sub208,SN,63,pre,firstForage_minus_firstCheck,Reward,-0.2522
sub208,ACC,1,post,firstCheck,Constant,-0.5676
sub208,ACC,2,post,firstCheck,TimeSinceLastCheck,0.0571
sub208,ACC,3,post,firstCheck,Proximity,-0.0167
sub208,ACC,4,post,firstCheck,Reward,0.0141
sub208,ACC,5,post,firstForage,Constant,0.2735
sub208,ACC,6,post,firstForage,TimeSinceLastCheck,-2.5143
sub208,ACC,7,post,firstForage,Proximity,0.716
sub208,ACC,8,post,firstForage,Reward,-0.4959
sub208,ACC,9,post,Hide,Constant,2.4895
sub208,ACC,10,post,Hide,TimeSinceLastCheck,-0.5428
sub208,ACC,11,post,Hide,Proximity,0.6646
sub208,ACC,12,post,Hide,Reward,-0.9012
sub208,ACC,14,pre,SuccessfulFirstCheck,ThreatLevel,0.4837
sub208,ACC,15,pre,firstCheck,Reward,-0.1958
sub208,ACC,16,pre,firstCheck,TimePressure,0.9258
sub208,ACC,18,pre,firstForage,Reward,-0.038
sub208,ACC,19,pre,firstForage,TimePressure,-0.7963
sub208,ACC,20,pre,firstCheck,Constant,-0.2199
sub208,ACC,21,pre,firstForage,Constant,-0.5122
sub208,ACC,70,pre_plus_post,firstForage,Reward,-0.4103
sub208,ACC,73,post,firstCheck,ThreatLevel,-0.2542
sub208,ACC,74,pre_plus_post,firstCheck,ThreatLevel,-0.0815
sub208,ACC,63,pre,firstForage_minus_firstCheck,Reward,0.1183
sub208,AI,1,post,firstCheck,Constant,0.6654
sub208,AI,2,post,firstCheck,TimeSinceLastCheck,0.3322
sub208,AI,3,post,firstCheck,Proximity,-0.1678
sub208,AI,4,post,firstCheck,Reward,0.1264
sub208,AI,5,post,firstForage,Constant,-1.0671
sub208,AI,6,post,firstForage,TimeSinceLastCheck,-0.7543
sub208,AI,7,post,firstForage,Proximity,1.5943
sub208,AI,8,post,firstForage,Reward,-1.0502
sub208,AI,9,post,Hide,Constant,2.3667
sub208,AI,10,post,Hide,TimeSinceLastCheck,1.4069
sub208,AI,11,post,Hide,Proximity,0.689
sub208,AI,12,post,Hide,Reward,-0.0656
sub208,AI,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.1152
sub208,AI,15,pre,firstCheck,Reward,0.5431
sub208,AI,16,pre,firstCheck,TimePressure,1.9216
sub208,AI,18,pre,firstForage,Reward,0.4943
sub208,AI,19,pre,firstForage,TimePressure,-0.0489
sub208,AI,20,pre,firstCheck,Constant,0.4651
sub208,AI,21,pre,firstForage,Constant,-2.7197
sub208,AI,70,pre_plus_post,firstForage,Reward,-0.541
sub208,AI,73,post,firstCheck,ThreatLevel,-0.4927
sub208,AI,74,pre_plus_post,firstCheck,ThreatLevel,-0.4915
sub208,AI,63,pre,firstForage_minus_firstCheck,Reward,-0.0964
sub208,Striatum,1,post,firstCheck,Constant,-0.042
sub208,Striatum,2,post,firstCheck,TimeSinceLastCheck,0.2827
sub208,Striatum,3,post,firstCheck,Proximity,0.0188
sub208,Striatum,4,post,firstCheck,Reward,0.0037
sub208,Striatum,5,post,firstForage,Constant,-0.9968
sub208,Striatum,6,post,firstForage,TimeSinceLastCheck,-1.1314
sub208,Striatum,7,post,firstForage,Proximity,0.3978
sub208,Striatum,8,post,firstForage,Reward,-0.4451
sub208,Striatum,9,post,Hide,Constant,0.276
sub208,Striatum,10,post,Hide,TimeSinceLastCheck,0.1111
sub208,Striatum,11,post,Hide,Proximity,0.5
sub208,Striatum,12,post,Hide,Reward,-0.6117
sub208,Striatum,14,pre,SuccessfulFirstCheck,ThreatLevel,0.2303
sub208,Striatum,15,pre,firstCheck,Reward,-0.0147
sub208,Striatum,16,pre,firstCheck,TimePressure,1.0764
sub208,Striatum,18,pre,firstForage,Reward,0.9468
sub208,Striatum,19,pre,firstForage,TimePressure,-2.023
sub208,Striatum,20,pre,firstCheck,Constant,-0.6511
sub208,Striatum,21,pre,firstForage,Constant,-0.92
sub208,Striatum,70,pre_plus_post,firstForage,Reward,0.1855
sub208,Striatum,73,post,firstCheck,ThreatLevel,0.0456
sub208,Striatum,74,pre_plus_post,firstCheck,ThreatLevel,0.1147
sub208,Striatum,63,pre,firstForage_minus_firstCheck,Reward,0.568
sub208,PAG,1,post,firstCheck,Constant,-0.146
sub208,PAG,2,post,firstCheck,TimeSinceLastCheck,0.9351
sub208,PAG,3,post,firstCheck,Proximity,0.349
sub208,PAG,4,post,firstCheck,Reward,-0.0582
sub208,PAG,5,post,firstForage,Constant,0.5827
sub208,PAG,6,post,firstForage,TimeSinceLastCheck,-0.2656
sub208,PAG,7,post,firstForage,Proximity,-0.6623
sub208,PAG,8,post,firstForage,Reward,0.3472
sub208,PAG,9,post,Hide,Constant,0.7662
sub208,PAG,10,post,Hide,TimeSinceLastCheck,0.2514
sub208,PAG,11,post,Hide,Proximity,-0.9302
sub208,PAG,12,post,Hide,Reward,0.4251
sub208,PAG,14,pre,SuccessfulFirstCheck,ThreatLevel,0.8226
sub208,PAG,15,pre,firstCheck,Reward,0.2598
sub208,PAG,16,pre,firstCheck,TimePressure,-0.047
sub208,PAG,18,pre,firstForage,Reward,0.2658
sub208,PAG,19,pre,firstForage,TimePressure,0.1316
sub208,PAG,20,pre,firstCheck,Constant,-0.3916
sub208,PAG,21,pre,firstForage,Constant,-0.8221
sub208,PAG,70,pre_plus_post,firstForage,Reward,0.4236
sub208,PAG,73,post,firstCheck,ThreatLevel,0.1452
sub208,PAG,74,pre_plus_post,firstCheck,ThreatLevel,0.397
sub208,PAG,63,pre,firstForage_minus_firstCheck,Reward,-0.0288
sub208,SC,1,post,firstCheck,Constant,0.4966
sub208,SC,2,post,firstCheck,TimeSinceLastCheck,1.2417
sub208,SC,3,post,firstCheck,Proximity,0.0441
sub208,SC,4,post,firstCheck,Reward,0.0243
sub208,SC,5,post,firstForage,Constant,0.1595
sub208,SC,6,post,firstForage,TimeSinceLastCheck,0.3735
sub208,SC,7,post,firstForage,Proximity,-0.1501
sub208,SC,8,post,firstForage,Reward,0.3676
sub208,SC,9,post,Hide,Constant,0.0573
sub208,SC,10,post,Hide,TimeSinceLastCheck,0.8712
sub208,SC,11,post,Hide,Proximity,0.0704
sub208,SC,12,post,Hide,Reward,0.8991
sub208,SC,14,pre,SuccessfulFirstCheck,ThreatLevel,0.2017
sub208,SC,15,pre,firstCheck,Reward,-0.0452
sub208,SC,16,pre,firstCheck,TimePressure,0.8992
sub208,SC,18,pre,firstForage,Reward,0.2679
sub208,SC,19,pre,firstForage,TimePressure,-0.3696
sub208,SC,20,pre,firstCheck,Constant,-0.4935
sub208,SC,21,pre,firstForage,Constant,-1.6593
sub208,SC,70,pre_plus_post,firstForage,Reward,0.4431
sub208,SC,73,post,firstCheck,ThreatLevel,0.1937
sub208,SC,74,pre_plus_post,firstCheck,ThreatLevel,0.2433
sub208,SC,63,pre,firstForage_minus_firstCheck,Reward,0.1933
sub208,Pulvinar,1,post,firstCheck,Constant,-0.1555
sub208,Pulvinar,2,post,firstCheck,TimeSinceLastCheck,0.4692
sub208,Pulvinar,3,post,firstCheck,Proximity,-0.1074
sub208,Pulvinar,4,post,firstCheck,Reward,-0.5681
sub208,Pulvinar,5,post,firstForage,Constant,0.3085
sub208,Pulvinar,6,post,firstForage,TimeSinceLastCheck,-0.0707
sub208,Pulvinar,7,post,firstForage,Proximity,0.0877
sub208,Pulvinar,8,post,firstForage,Reward,0.0541
sub208,Pulvinar,9,post,Hide,Constant,0.0954
sub208,Pulvinar,10,post,Hide,TimeSinceLastCheck,-0.2564
sub208,Pulvinar,11,post,Hide,Proximity,0.6153
sub208,Pulvinar,12,post,Hide,Reward,-0.1798
sub208,Pulvinar,14,pre,SuccessfulFirstCheck,ThreatLevel,0.0287
sub208,Pulvinar,15,pre,firstCheck,Reward,0.4025
sub208,Pulvinar,16,pre,firstCheck,TimePressure,0.6699
sub208,Pulvinar,18,pre,firstForage,Reward,0.2637
sub208,Pulvinar,19,pre,firstForage,TimePressure,-0.3859
sub208,Pulvinar,20,pre,firstCheck,Constant,-0.301
sub208,Pulvinar,21,pre,firstForage,Constant,-0.3278
sub208,Pulvinar,70,pre_plus_post,firstForage,Reward,0.1911
sub208,Pulvinar,73,post,firstCheck,ThreatLevel,-0.239
sub208,Pulvinar,74,pre_plus_post,firstCheck,ThreatLevel,-0.2115
sub208,Pulvinar,63,pre,firstForage_minus_firstCheck,Reward,-0.1335
sub208,Precentral gyrus,1,post,firstCheck,Constant,0.6729
sub208,Precentral gyrus,2,post,firstCheck,TimeSinceLastCheck,0.1629
sub208,Precentral gyrus,3,post,firstCheck,Proximity,-0.0952
sub208,Precentral gyrus,4,post,firstCheck,Reward,0.0741
sub208,Precentral gyrus,5,post,firstForage,Constant,-0.4115
sub208,Precentral gyrus,6,post,firstForage,TimeSinceLastCheck,1.1619
sub208,Precentral gyrus,7,post,firstForage,Proximity,1.0845
sub208,Precentral gyrus,8,post,firstForage,Reward,-0.2144
sub208,Precentral gyrus,9,post,Hide,Constant,-0.6606
sub208,Precentral gyrus,10,post,Hide,TimeSinceLastCheck,-0.4475
sub208,Precentral gyrus,11,post,Hide,Proximity,-0.5014
sub208,Precentral gyrus,12,post,Hide,Reward,-0.6495
sub208,Precentral gyrus,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.997
sub208,Precentral gyrus,15,pre,firstCheck,Reward,0.1521
sub208,Precentral gyrus,16,pre,firstCheck,TimePressure,1.6872
sub208,Precentral gyrus,18,pre,firstForage,Reward,-0.4626
sub208,Precentral gyrus,19,pre,firstForage,TimePressure,0.3541
sub208,Precentral gyrus,20,pre,firstCheck,Constant,0.8497
sub208,Precentral gyrus,21,pre,firstForage,Constant,0.5601
sub208,Precentral gyrus,70,pre_plus_post,firstForage,Reward,-0.4272
sub208,Precentral gyrus,73,post,firstCheck,ThreatLevel,-0.4115
sub208,Precentral gyrus,74,pre_plus_post,firstCheck,ThreatLevel,-0.6945
sub208,Precentral gyrus,63,pre,firstForage_minus_firstCheck,Reward,-0.3793
sub212,DRN,1,post,firstCheck,Constant,-0.0681
sub212,DRN,2,post,firstCheck,TimeSinceLastCheck,-0.1386
sub212,DRN,3,post,firstCheck,Proximity,0.1078
sub212,DRN,4,post,firstCheck,Reward,0.1215
sub212,DRN,5,post,firstForage,Constant,-0.6605
sub212,DRN,6,post,firstForage,TimeSinceLastCheck,-0.1783
sub212,DRN,7,post,firstForage,Proximity,0.9986
sub212,DRN,8,post,firstForage,Reward,-0.1778
sub212,DRN,9,post,Hide,Constant,0.9896
sub212,DRN,10,post,Hide,TimeSinceLastCheck,-0.5682
sub212,DRN,11,post,Hide,Proximity,-0.7833
sub212,DRN,12,post,Hide,Reward,-0.0864
sub212,DRN,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.7907
sub212,DRN,15,pre,firstCheck,Reward,0.2328
sub212,DRN,16,pre,firstCheck,TimePressure,0.3574
sub212,DRN,18,pre,firstForage,Reward,0.4953
sub212,DRN,19,pre,firstForage,TimePressure,-0.1753
sub212,DRN,20,pre,firstCheck,Constant,-0.7475
sub212,DRN,21,pre,firstForage,Constant,-0.106
sub212,DRN,70,pre_plus_post,firstForage,Reward,0.1107
sub212,DRN,73,post,firstCheck,ThreatLevel,0.0329
sub212,DRN,74,pre_plus_post,firstCheck,ThreatLevel,-0.0648
sub212,DRN,63,pre,firstForage_minus_firstCheck,Reward,0.1223
sub212,HB,1,post,firstCheck,Constant,0.7449
sub212,HB,2,post,firstCheck,TimeSinceLastCheck,0.9895
sub212,HB,3,post,firstCheck,Proximity,-0.7829
sub212,HB,4,post,firstCheck,Reward,1.1868
sub212,HB,5,post,firstForage,Constant,0.9511
sub212,HB,6,post,firstForage,TimeSinceLastCheck,1.0353
